
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.001277                       # Number of seconds simulated
system.mem_ctrls.num_reads::cpu15.data             91                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::total                9413                       # Number of read requests responded to by this memory
system.mem_ctrls.bw_read::cpu00.inst         92885817                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu00.data        294639424                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu01.inst          8917840                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu01.data          4108218                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu02.inst          3106214                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu02.data          3957918                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu03.inst           501002                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu03.data          4258519                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu04.inst           250501                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu04.data          3507016                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu05.inst          1953909                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu05.data          4358720                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu06.inst           250501                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu06.data          4258519                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu07.inst          1603207                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu07.data          4158319                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu08.inst           400802                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu08.data          3456916                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu09.inst           851704                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu09.data          4408820                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu10.inst          1102205                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu10.data          4458920                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu11.inst           601203                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu11.data          4308619                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu12.inst           601203                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu12.data          3456916                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu13.inst           350702                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu13.data          4458920                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu14.inst           501002                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu14.data          3356715                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu15.inst          2004009                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu15.data          4559120                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::total             471593419                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu00.inst     92885817                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu01.inst      8917840                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu02.inst      3106214                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu03.inst       501002                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu04.inst       250501                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu05.inst      1953909                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu06.inst       250501                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu07.inst      1603207                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu08.inst       400802                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu09.inst       851704                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu10.inst      1102205                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu11.inst       601203                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu12.inst       601203                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu13.inst       350702                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu14.inst       501002                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu15.inst      2004009                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::total        115881821                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu00.inst        92885817                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu00.data       294639424                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu01.inst         8917840                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu01.data         4108218                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu02.inst         3106214                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu02.data         3957918                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu03.inst          501002                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu03.data         4258519                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu04.inst          250501                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu04.data         3507016                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu05.inst         1953909                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu05.data         4358720                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu06.inst          250501                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu06.data         4258519                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu07.inst         1603207                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu07.data         4158319                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu08.inst          400802                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu08.data         3456916                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu09.inst          851704                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu09.data         4408820                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu10.inst         1102205                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu10.data         4458920                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu11.inst          601203                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu11.data         4308619                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu12.inst          601203                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu12.data         3456916                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu13.inst          350702                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu13.data         4458920                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu14.inst          501002                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu14.data         3356715                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu15.inst         2004009                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu15.data         4559120                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::total            471593419                       # Total bandwidth to/from this memory (bytes/s)
system.cpu00.branchPred.lookups                132831                       # Number of BP lookups
system.cpu00.branchPred.condPredicted           73984                       # Number of conditional branches predicted
system.cpu00.branchPred.condIncorrect            5701                       # Number of conditional branches incorrect
system.cpu00.branchPred.BTBLookups              88809                       # Number of BTB lookups
system.cpu00.branchPred.BTBHits                 66577                       # Number of BTB hits
system.cpu00.branchPred.BTBCorrect                  0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu00.branchPred.BTBHitPct           74.966501                       # BTB Hit Percentage
system.cpu00.branchPred.usedRAS                 26561                       # Number of times the RAS was used to get a target.
system.cpu00.branchPred.RASInCorrect               86                       # Number of incorrect RAS predictions.
system.cpu00.branchPred.indirectLookups          3653                       # Number of indirect predictor lookups.
system.cpu00.branchPred.indirectHits             2897                       # Number of indirect target hits.
system.cpu00.branchPred.indirectMisses            756                       # Number of indirect misses.
system.cpu00.branchPredindirectMispredicted          255                       # Number of mispredicted indirect branches.
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.cpu_clk_domain.clock                      1159                       # Clock period in ticks
system.cpu00.dtb.fetch_hits                         0                       # ITB hits
system.cpu00.dtb.fetch_misses                       0                       # ITB misses
system.cpu00.dtb.fetch_acv                          0                       # ITB acv
system.cpu00.dtb.fetch_accesses                     0                       # ITB accesses
system.cpu00.dtb.read_hits                     182759                       # DTB read hits
system.cpu00.dtb.read_misses                      622                       # DTB read misses
system.cpu00.dtb.read_acv                           0                       # DTB read access violations
system.cpu00.dtb.read_accesses                 183381                       # DTB read accesses
system.cpu00.dtb.write_hits                    127743                       # DTB write hits
system.cpu00.dtb.write_misses                    1106                       # DTB write misses
system.cpu00.dtb.write_acv                          0                       # DTB write access violations
system.cpu00.dtb.write_accesses                128849                       # DTB write accesses
system.cpu00.dtb.data_hits                     310502                       # DTB hits
system.cpu00.dtb.data_misses                     1728                       # DTB misses
system.cpu00.dtb.data_acv                           0                       # DTB access violations
system.cpu00.dtb.data_accesses                 312230                       # DTB accesses
system.cpu00.itb.fetch_hits                    149537                       # ITB hits
system.cpu00.itb.fetch_misses                     154                       # ITB misses
system.cpu00.itb.fetch_acv                          0                       # ITB acv
system.cpu00.itb.fetch_accesses                149691                       # ITB accesses
system.cpu00.itb.read_hits                          0                       # DTB read hits
system.cpu00.itb.read_misses                        0                       # DTB read misses
system.cpu00.itb.read_acv                           0                       # DTB read access violations
system.cpu00.itb.read_accesses                      0                       # DTB read accesses
system.cpu00.itb.write_hits                         0                       # DTB write hits
system.cpu00.itb.write_misses                       0                       # DTB write misses
system.cpu00.itb.write_acv                          0                       # DTB write access violations
system.cpu00.itb.write_accesses                     0                       # DTB write accesses
system.cpu00.itb.data_hits                          0                       # DTB hits
system.cpu00.itb.data_misses                        0                       # DTB misses
system.cpu00.itb.data_acv                           0                       # DTB access violations
system.cpu00.itb.data_accesses                      0                       # DTB accesses
system.cpu00.workload.num_syscalls               1987                       # Number of system calls
system.cpu00.numCycles                        1033008                       # number of cpu cycles simulated
system.cpu00.numWorkItemsStarted                    0                       # number of work items this cpu started
system.cpu00.numWorkItemsCompleted                  0                       # number of work items this cpu completed
system.cpu00.fetch.icacheStallCycles            87381                       # Number of cycles fetch is stalled on an Icache miss
system.cpu00.fetch.Insts                      1191685                       # Number of instructions fetch has processed
system.cpu00.fetch.Branches                    132831                       # Number of branches that fetch encountered
system.cpu00.fetch.predictedBranches            96035                       # Number of branches that fetch has predicted taken
system.cpu00.fetch.Cycles                      730358                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu00.fetch.SquashCycles                 12778                       # Number of cycles fetch has spent squashing
system.cpu00.fetch.MiscStallCycles                564                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs
system.cpu00.fetch.PendingTrapStallCycles         6379                       # Number of stall cycles due to pending traps
system.cpu00.fetch.IcacheWaitRetryStallCycles          703                       # Number of stall cycles due to full MSHR
system.cpu00.fetch.CacheLines                  149537                       # Number of cache lines fetched
system.cpu00.fetch.IcacheSquashes                2711                       # Number of outstanding Icache misses that were squashed
system.cpu00.fetch.rateDist::samples           831774                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::mean            1.432703                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::stdev           2.706009                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::underflows             0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::0                 613373     73.74%     73.74% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::1                  16474      1.98%     75.72% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::2                  17638      2.12%     77.84% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::3                  17115      2.06%     79.90% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::4                  38113      4.58%     84.48% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::5                  15807      1.90%     86.38% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::6                  18806      2.26%     88.64% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::7                  11317      1.36%     90.01% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::8                  83131      9.99%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::overflows              0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::min_value              0                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::max_value              8                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::total             831774                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.branchRate                0.128587                       # Number of branch fetches per cycle
system.cpu00.fetch.rate                      1.153607                       # Number of inst fetches per cycle
system.cpu00.decode.IdleCycles                  93658                       # Number of cycles decode is idle
system.cpu00.decode.BlockedCycles              570412                       # Number of cycles decode is blocked
system.cpu00.decode.RunCycles                  129365                       # Number of cycles decode is running
system.cpu00.decode.UnblockCycles               33681                       # Number of cycles decode is unblocking
system.cpu00.decode.SquashCycles                 4658                       # Number of cycles decode is squashing
system.cpu00.decode.BranchResolved              26497                       # Number of times decode resolved a branch
system.cpu00.decode.BranchMispred                1768                       # Number of times decode detected a branch misprediction
system.cpu00.decode.DecodedInsts              1126154                       # Number of instructions handled by decode
system.cpu00.decode.SquashedInsts                7323                       # Number of squashed instructions handled by decode
system.cpu00.rename.SquashCycles                 4658                       # Number of cycles rename is squashing
system.cpu00.rename.IdleCycles                 109636                       # Number of cycles rename is idle
system.cpu00.rename.BlockCycles                 98775                       # Number of cycles rename is blocking
system.cpu00.rename.serializeStallCycles       220796                       # count of cycles rename stalled for serializing inst
system.cpu00.rename.RunCycles                  147174                       # Number of cycles rename is running
system.cpu00.rename.UnblockCycles              250735                       # Number of cycles rename is unblocking
system.cpu00.rename.RenamedInsts              1106730                       # Number of instructions processed by rename
system.cpu00.rename.ROBFullEvents                2884                       # Number of times rename has blocked due to ROB full
system.cpu00.rename.IQFullEvents                22831                       # Number of times rename has blocked due to IQ full
system.cpu00.rename.LQFullEvents                 2089                       # Number of times rename has blocked due to LQ full
system.cpu00.rename.SQFullEvents               215310                       # Number of times rename has blocked due to SQ full
system.cpu00.rename.RenamedOperands            758705                       # Number of destination operands rename has renamed
system.cpu00.rename.RenameLookups             1370190                       # Number of register rename lookups that rename has made
system.cpu00.rename.int_rename_lookups        1211967                       # Number of integer rename lookups
system.cpu00.rename.fp_rename_lookups          155936                       # Number of floating rename lookups
system.cpu00.rename.CommittedMaps              668919                       # Number of HB maps that are committed
system.cpu00.rename.UndoneMaps                  89786                       # Number of HB maps that are undone due to squashing
system.cpu00.rename.serializingInsts             4032                       # count of serializing insts renamed
system.cpu00.rename.tempSerializingInsts         1664                       # count of temporary serializing insts renamed
system.cpu00.rename.skidInsts                  150690                       # count of insts added to the skid buffer
system.cpu00.memDep0.insertedLoads             179974                       # Number of loads inserted to the mem dependence unit.
system.cpu00.memDep0.insertedStores            135334                       # Number of stores inserted to the mem dependence unit.
system.cpu00.memDep0.conflictingLoads           32336                       # Number of conflicting loads.
system.cpu00.memDep0.conflictingStores          12547                       # Number of conflicting stores.
system.cpu00.iq.iqInstsAdded                   969654                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu00.iq.iqNonSpecInstsAdded              2748                       # Number of non-speculative instructions added to the IQ
system.cpu00.iq.iqInstsIssued                  954228                       # Number of instructions issued
system.cpu00.iq.iqSquashedInstsIssued            1953                       # Number of squashed instructions issued
system.cpu00.iq.iqSquashedInstsExamined        102390                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu00.iq.iqSquashedOperandsExamined        51958                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu00.iq.iqSquashedNonSpecRemoved          372                       # Number of squashed non-spec instructions that were removed
system.cpu00.iq.issued_per_cycle::samples       831774                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::mean       1.147220                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::stdev      1.918123                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::0            531316     63.88%     63.88% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::1             75243      9.05%     72.92% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::2             61569      7.40%     80.33% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::3             45484      5.47%     85.79% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::4             43740      5.26%     91.05% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::5             28612      3.44%     94.49% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::6             26843      3.23%     97.72% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::7             11419      1.37%     99.09% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::8              7548      0.91%    100.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::total        831774                       # Number of insts issued each cycle
system.cpu00.iq.fu_full::No_OpClass                 0      0.00%      0.00% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntAlu                  4945     15.84%     15.84% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntMult                 4097     13.12%     28.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntDiv                     0      0.00%     28.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatAdd                  87      0.28%     29.23% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatCmp                   0      0.00%     29.23% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatCvt                   0      0.00%     29.23% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatMult               5846     18.72%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatDiv                   0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatSqrt                  0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAdd                    0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAddAcc                 0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAlu                    0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdCmp                    0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdCvt                    0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdMisc                   0      0.00%     47.95% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdMult                   0      0.00%     47.95% # attempts to use FU when none available
