
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.010239                       # Number of seconds simulated
system.mem_ctrls.bytes_read::total            9151936                       # Number of bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu00.inst       129024                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu01.inst        12736                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu02.inst         1088                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu03.inst          192                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu04.inst          384                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu05.inst          384                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu06.inst          384                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu07.inst          128                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu08.inst           64                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu11.inst           64                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu12.inst         1216                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu14.inst          128                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::cpu15.inst          896                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_inst_read::total        146688                       # Number of instructions bytes read from this memory
system.mem_ctrls.bytes_written::writebacks      5625216                       # Number of bytes written to this memory
system.mem_ctrls.bytes_written::total         5625216                       # Number of bytes written to this memory
system.mem_ctrls.num_reads::cpu00.inst           2016                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu00.data          13639                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu01.inst            199                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu01.data           9525                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu02.inst             17                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu02.data           8319                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu03.inst              3                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu03.data           8157                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu04.inst              6                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu04.data           8921                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu05.inst              6                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu05.data           8302                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu06.inst              6                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu06.data           8254                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu07.inst              2                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu07.data           8787                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu08.inst              1                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu08.data           8812                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu09.data           8129                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu10.data           8242                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu11.inst              1                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu11.data           8133                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu12.inst             19                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu12.data           8580                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu13.data           8058                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu14.inst              2                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu14.data           8265                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu15.inst             14                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::cpu15.data           8584                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::total              142999                       # Number of read requests responded to by this memory
system.mem_ctrls.num_writes::writebacks         87894                       # Number of write requests responded to by this memory
system.mem_ctrls.num_writes::total              87894                       # Number of write requests responded to by this memory
system.mem_ctrls.bw_read::cpu00.inst         12601308                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu00.data         85252602                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu01.inst          1243879                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu01.data         59537432                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu02.inst           106261                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu02.data         51999149                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu03.inst            18752                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu03.data         50986544                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu04.inst            37504                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu04.data         55762040                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu05.inst            37504                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu05.data         51892888                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu06.inst            37504                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu06.data         51592857                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu07.inst            12501                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu07.data         54924453                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu08.inst             6251                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu08.data         55080719                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu09.data         50811526                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu10.data         51517849                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu11.inst             6251                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu11.data         50836528                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu12.inst           118762                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu12.data         53630568                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu13.data         50367730                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu14.inst            12501                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu14.data         51661614                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu15.inst            87509                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::cpu15.data         53655571                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::total             893836557                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu00.inst     12601308                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu01.inst      1243879                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu02.inst       106261                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu03.inst        18752                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu04.inst        37504                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu05.inst        37504                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu06.inst        37504                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu07.inst        12501                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu08.inst         6251                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu11.inst         6251                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu12.inst       118762                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu14.inst        12501                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::cpu15.inst        87509                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_inst_read::total         14326488                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::writebacks       549394543                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::total            549394543                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_total::writebacks       549394543                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu00.inst        12601308                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu00.data        85252602                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu01.inst         1243879                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu01.data        59537432                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu02.inst          106261                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu02.data        51999149                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu03.inst           18752                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu03.data        50986544                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu04.inst           37504                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu04.data        55762040                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu05.inst           37504                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu05.data        51892888                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu06.inst           37504                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu06.data        51592857                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu07.inst           12501                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu07.data        54924453                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu08.inst            6251                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu08.data        55080719                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu09.data        50811526                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu10.data        51517849                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu11.inst            6251                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu11.data        50836528                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu12.inst          118762                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu12.data        53630568                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu13.data        50367730                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu14.inst           12501                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu14.data        51661614                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu15.inst           87509                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::cpu15.data        53655571                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::total           1443231100                       # Total bandwidth to/from this memory (bytes/s)
system.cpu00.branchPred.lookups                333002                       # Number of BP lookups
system.cpu00.branchPred.condPredicted          167570                       # Number of conditional branches predicted
system.cpu00.branchPred.condIncorrect            5333                       # Number of conditional branches incorrect
system.cpu00.branchPred.BTBLookups             233416                       # Number of BTB lookups
system.cpu00.branchPred.BTBHits                210854                       # Number of BTB hits
system.cpu00.branchPred.BTBCorrect                  0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu00.branchPred.BTBHitPct           90.333996                       # BTB Hit Percentage
system.cpu00.branchPred.usedRAS                 79754                       # Number of times the RAS was used to get a target.
system.cpu00.branchPred.RASInCorrect               84                       # Number of incorrect RAS predictions.
system.cpu00.branchPred.indirectLookups          1705                       # Number of indirect predictor lookups.
system.cpu00.branchPred.indirectHits              972                       # Number of indirect target hits.
system.cpu00.branchPred.indirectMisses            733                       # Number of indirect misses.
system.cpu00.branchPredindirectMispredicted          228                       # Number of mispredicted indirect branches.
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.cpu_clk_domain.clock                      1161                       # Clock period in ticks
system.cpu00.dtb.fetch_hits                         0                       # ITB hits
system.cpu00.dtb.fetch_misses                       0                       # ITB misses
system.cpu00.dtb.fetch_acv                          0                       # ITB acv
system.cpu00.dtb.fetch_accesses                     0                       # ITB accesses
system.cpu00.dtb.read_hits                    1175048                       # DTB read hits
system.cpu00.dtb.read_misses                     7876                       # DTB read misses
system.cpu00.dtb.read_acv                           2                       # DTB read access violations
system.cpu00.dtb.read_accesses                1182924                       # DTB read accesses
system.cpu00.dtb.write_hits                    351878                       # DTB write hits
system.cpu00.dtb.write_misses                   58681                       # DTB write misses
system.cpu00.dtb.write_acv                          0                       # DTB write access violations
system.cpu00.dtb.write_accesses                410559                       # DTB write accesses
system.cpu00.dtb.data_hits                    1526926                       # DTB hits
system.cpu00.dtb.data_misses                    66557                       # DTB misses
system.cpu00.dtb.data_acv                           2                       # DTB access violations
system.cpu00.dtb.data_accesses                1593483                       # DTB accesses
system.cpu00.itb.fetch_hits                    767756                       # ITB hits
system.cpu00.itb.fetch_misses                     171                       # ITB misses
system.cpu00.itb.fetch_acv                          0                       # ITB acv
system.cpu00.itb.fetch_accesses                767927                       # ITB accesses
system.cpu00.itb.read_hits                          0                       # DTB read hits
system.cpu00.itb.read_misses                        0                       # DTB read misses
system.cpu00.itb.read_acv                           0                       # DTB read access violations
system.cpu00.itb.read_accesses                      0                       # DTB read accesses
system.cpu00.itb.write_hits                         0                       # DTB write hits
system.cpu00.itb.write_misses                       0                       # DTB write misses
system.cpu00.itb.write_acv                          0                       # DTB write access violations
system.cpu00.itb.write_accesses                     0                       # DTB write accesses
system.cpu00.itb.data_hits                          0                       # DTB hits
system.cpu00.itb.data_misses                        0                       # DTB misses
system.cpu00.itb.data_acv                           0                       # DTB access violations
system.cpu00.itb.data_accesses                      0                       # DTB accesses
system.cpu00.workload.num_syscalls               1713                       # Number of system calls
system.cpu00.numCycles                        8499149                       # number of cpu cycles simulated
system.cpu00.numWorkItemsStarted                    0                       # number of work items this cpu started
system.cpu00.numWorkItemsCompleted                  0                       # number of work items this cpu completed
system.cpu00.fetch.icacheStallCycles            85970                       # Number of cycles fetch is stalled on an Icache miss
system.cpu00.fetch.Insts                      7377275                       # Number of instructions fetch has processed
system.cpu00.fetch.Branches                    333002                       # Number of branches that fetch encountered
system.cpu00.fetch.predictedBranches           291580                       # Number of branches that fetch has predicted taken
system.cpu00.fetch.Cycles                     8169348                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu00.fetch.SquashCycles                 48512                       # Number of cycles fetch has spent squashing
system.cpu00.fetch.MiscStallCycles                 99                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs
system.cpu00.fetch.PendingTrapStallCycles         6911                       # Number of stall cycles due to pending traps
system.cpu00.fetch.IcacheWaitRetryStallCycles           74                       # Number of stall cycles due to full MSHR
system.cpu00.fetch.CacheLines                  767756                       # Number of cache lines fetched
system.cpu00.fetch.IcacheSquashes                2496                       # Number of outstanding Icache misses that were squashed
system.cpu00.fetch.rateDist::samples          8286658                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::mean            0.890259                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::stdev           2.249120                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::underflows             0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::0                6934234     83.68%     83.68% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::1                  35681      0.43%     84.11% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::2                 258634      3.12%     87.23% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::3                  30203      0.36%     87.60% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::4                 268737      3.24%     90.84% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::5                  49614      0.60%     91.44% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::6                  89252      1.08%     92.51% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::7                  87237      1.05%     93.57% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::8                 533066      6.43%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::overflows              0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::min_value              0                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::max_value              8                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.rateDist::total            8286658                       # Number of instructions fetched each cycle (Total)
system.cpu00.fetch.branchRate                0.039181                       # Number of branch fetches per cycle
system.cpu00.fetch.rate                      0.868002                       # Number of inst fetches per cycle
system.cpu00.decode.IdleCycles                 255416                       # Number of cycles decode is idle
system.cpu00.decode.BlockedCycles             7166704                       # Number of cycles decode is blocked
system.cpu00.decode.RunCycles                  334623                       # Number of cycles decode is running
system.cpu00.decode.UnblockCycles              507333                       # Number of cycles decode is unblocking
system.cpu00.decode.SquashCycles                22582                       # Number of cycles decode is squashing
system.cpu00.decode.BranchResolved              81719                       # Number of times decode resolved a branch
system.cpu00.decode.BranchMispred                1723                       # Number of times decode detected a branch misprediction
system.cpu00.decode.DecodedInsts              6494199                       # Number of instructions handled by decode
system.cpu00.decode.SquashedInsts                7145                       # Number of squashed instructions handled by decode
system.cpu00.rename.SquashCycles                22582                       # Number of cycles rename is squashing
system.cpu00.rename.IdleCycles                 378117                       # Number of cycles rename is idle
system.cpu00.rename.BlockCycles               3133692                       # Number of cycles rename is blocking
system.cpu00.rename.serializeStallCycles        92694                       # count of cycles rename stalled for serializing inst
system.cpu00.rename.RunCycles                  641294                       # Number of cycles rename is running
system.cpu00.rename.UnblockCycles             4018279                       # Number of cycles rename is unblocking
system.cpu00.rename.RenamedInsts              6327815                       # Number of instructions processed by rename
system.cpu00.rename.ROBFullEvents                2303                       # Number of times rename has blocked due to ROB full
system.cpu00.rename.IQFullEvents              2087176                       # Number of times rename has blocked due to IQ full
system.cpu00.rename.LQFullEvents              1641247                       # Number of times rename has blocked due to LQ full
system.cpu00.rename.SQFullEvents               254631                       # Number of times rename has blocked due to SQ full
system.cpu00.rename.RenamedOperands           5428154                       # Number of destination operands rename has renamed
system.cpu00.rename.RenameLookups             9151855                       # Number of register rename lookups that rename has made
system.cpu00.rename.int_rename_lookups        5133545                       # Number of integer rename lookups
system.cpu00.rename.fp_rename_lookups         4018058                       # Number of floating rename lookups
system.cpu00.rename.CommittedMaps             3931232                       # Number of HB maps that are committed
system.cpu00.rename.UndoneMaps                1496922                       # Number of HB maps that are undone due to squashing
system.cpu00.rename.serializingInsts             2286                       # count of serializing insts renamed
system.cpu00.rename.tempSerializingInsts         1945                       # count of temporary serializing insts renamed
system.cpu00.rename.skidInsts                 3386176                       # count of insts added to the skid buffer
system.cpu00.memDep0.insertedLoads            1198072                       # Number of loads inserted to the mem dependence unit.
system.cpu00.memDep0.insertedStores            532803                       # Number of stores inserted to the mem dependence unit.
system.cpu00.memDep0.conflictingLoads          370971                       # Number of conflicting loads.
system.cpu00.memDep0.conflictingStores         194436                       # Number of conflicting stores.
system.cpu00.iq.iqInstsAdded                  6223664                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu00.iq.iqNonSpecInstsAdded              3191                       # Number of non-speculative instructions added to the IQ
system.cpu00.iq.iqInstsIssued                 5918831                       # Number of instructions issued
system.cpu00.iq.iqSquashedInstsIssued            6954                       # Number of squashed instructions issued
system.cpu00.iq.iqSquashedInstsExamined       1880818                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu00.iq.iqSquashedOperandsExamined       791505                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu00.iq.iqSquashedNonSpecRemoved          488                       # Number of squashed non-spec instructions that were removed
system.cpu00.iq.issued_per_cycle::samples      8286658                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::mean       0.714260                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::stdev      1.207759                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::0           4817092     58.13%     58.13% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::1           2245353     27.10%     85.23% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::2            710342      8.57%     93.80% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::3            218033      2.63%     96.43% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::4            114448      1.38%     97.81% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::5             65351      0.79%     98.60% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::6             43591      0.53%     99.13% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::7             26982      0.33%     99.45% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::8             45466      0.55%    100.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu00.iq.issued_per_cycle::total       8286658                       # Number of insts issued each cycle
system.cpu00.iq.fu_full::No_OpClass                 0      0.00%      0.00% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntAlu                  4430      9.87%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntMult                    0      0.00%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::IntDiv                     0      0.00%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatAdd                   0      0.00%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatCmp                   0      0.00%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatCvt                   0      0.00%      9.87% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatMult               8237     18.35%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatDiv                   0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::FloatSqrt                  0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAdd                    0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAddAcc                 0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdAlu                    0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdCmp                    0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdCvt                    0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdMisc                   0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdMult                   0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdMultAcc                0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdShift                  0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdShiftAcc               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdSqrt                   0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatAdd               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatAlu               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatCmp               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatCvt               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatDiv               0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatMisc              0      0.00%     28.22% # attempts to use FU when none available
system.cpu00.iq.fu_full::SimdFloatMult              0      0.00%     28.22% # attempts to use FU when none available
